id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,floors,flats,square,object_problem,wall_material,price_avg,infrastructure_index,parking_count,energy_eff,ceiling_height,guest_parking_count
30315,50,"село Озерецкое, д. 1",10 КВАРТАЛ,56.0744,37.3767,Комфорт,2019-12-31,2.0,4,246.8,0,Кирпич,90761.0,1,0.0,B,,
25000,50,"село Озерецкое, д. 26",10 КВАРТАЛ,56.0765,37.372,Комфорт,2021-01-12,5.0,64,3502.0,0,Кирпич,,2,0.0,B,"2,7",29.0
30316,50,"село Озерецкое, д. 2",10 КВАРТАЛ,56.0742,37.377,Комфорт,2019-12-31,2.0,4,246.8,0,Кирпич,90761.0,1,0.0,B,,
25001,50,"село Озерецкое, россия, д. 28",10 КВАРТАЛ,56.0753,37.3734,Комфорт,2021-02-11,5.0,74,3253.8,0,Кирпич,,2,0.0,B,"2,7",24.0
30317,50,"село Озерецкое, д. 3",10 КВАРТАЛ,56.0741,37.3773,Комфорт,2019-12-31,2.0,4,246.8,0,Кирпич,90761.0,1,0.0,B,,
25002,50,"село Озерецкое, д. 30",10 КВАРТАЛ,56.0758,37.3721,Комфорт,2022-01-10,5.0,98,5487.8,0,Кирпич,75441.0,2,0.0,B,"2,7",38.0
30318,50,"село Озерецкое, д. 4",10 КВАРТАЛ,56.074,37.3776,Комфорт,2019-12-31,2.0,4,246.8,0,Кирпич,90761.0,1,0.0,B,,
30319,50,"село Озерецкое, д. 5",10 КВАРТАЛ,56.0739,37.3779,Комфорт,2019-12-31,2.0,4,246.8,0,Кирпич,90761.0,1,0.0,B,,
30320,50,"село Озерецкое, д. 6",10 КВАРТАЛ,56.0737,37.3782,Комфорт,2019-12-31,2.0,4,246.8,0,Кирпич,87520.0,1,0.0,B,,
30322,50,"село Озерецкое, д. 8",10 КВАРТАЛ,56.0739,37.3766,Комфорт,2019-12-31,2.0,4,299.6,0,Кирпич,80106.0,1,0.0,B,,
30327,50,"село Озерецкое, д. 13",10 КВАРТАЛ,56.0737,37.3762,Комфорт,2019-12-31,2.0,4,299.6,0,Кирпич,82042.0,1,0.0,B,,
30321,50,"село Озерецкое, д. 7",10 КВАРТАЛ,56.0741,37.3763,Комфорт,2019-12-31,2.0,4,299.6,0,Кирпич,80907.0,1,0.0,B,,
30328,50,"село Озерецкое, д. 14",10 КВАРТАЛ,56.0735,37.3767,Комфорт,2019-12-31,2.0,4,404.0,0,Кирпич,,1,0.0,C,,
30324,50,"село Озерецкое, д. 10",10 КВАРТАЛ,56.0737,37.3772,Комфорт,2019-12-31,2.0,4,299.6,0,Кирпич,80106.0,1,0.0,B,,
30323,50,"село Озерецкое, д. 9",10 КВАРТАЛ,56.0739,37.3769,Комфорт,2019-12-31,2.0,4,299.6,0,Кирпич,80106.0,1,0.0,B,,
30330,50,"село Озерецкое, д. 16",10 КВАРТАЛ,56.0732,37.3751,Комфорт,2019-12-31,2.0,6,534.6,0,Кирпич,73737.0,1,0.0,C,,
30325,50,"село Озерецкое, д. 11",10 КВАРТАЛ,56.0736,37.3776,Комфорт,2019-12-31,2.0,4,299.6,0,Кирпич,80841.0,1,0.0,B,,
30326,50,"село Озерецкое, д. 12",10 КВАРТАЛ,56.0738,37.376,Комфорт,2019-12-31,2.0,4,299.6,0,Кирпич,83204.0,1,0.0,B,,
30329,50,"село Озерецкое, д. 15",10 КВАРТАЛ,56.0735,37.3758,Комфорт,2019-12-31,2.0,6,534.6,0,Кирпич,77702.0,1,0.0,C,,
34450,50,"г Электросталь, комсомольская, д. 1",АВАНГАРД-КОНСАЛТИНГ,55.8029,38.4718,Типовой,2019-07-17,11.0,0,0.0,0,Панель,,7,0.0,A,,
29056,50,"п Рыбхоз, шоссе Бисеровское, д. 1А, блок-секция 1,2,3",АВАНГАРД-КУБИНКА,55.7882,38.1348,Другое,2019-05-21,3.0,111,4903.2,0,Монолит-кирпич,,1,0.0,B,,
1688,50,"г Ивантеевка, проезд Студенческий, корпус 1",АВИАСПЕЦРЕСУРС,55.9846,37.9076,Типовой,2020-04-02,19.0,288,10995.2,0,Монолит-кирпич,56965.0,6,0.0,A++,,
1689,50,"г Ивантеевка, проезд Студенческий, корпус 2",АВИАСПЕЦРЕСУРС,55.9844,37.9086,Типовой,2020-04-02,19.0,144,6684.8,0,Монолит-кирпич,63555.0,6,0.0,A++,,
18711,50,"г Лыткарино, корпус 1",АВИГРАН,55.5967,37.884,Комфорт,2021-06-10,17.0,272,12073.1,0,Монолит-кирпич,71364.0,4,0.0,A++,"2,7",0.0
18710,50,"г Лыткарино, Микрорайон 6-й, корпус 2",АВИГРАН,55.597,37.8836,Комфорт,2021-06-10,18.0,272,12063.17,0,Монолит-кирпич,70216.0,4,25.0,A++,"2,7",0.0
18709,50,"г Лыткарино, Микрорайон 6-й, корпус 3",АВИГРАН,55.5974,37.8831,Комфорт,2023-09-30,18.0,272,12093.84,0,Монолит-кирпич,80786.0,4,30.0,A++,"2,7",0.0
18708,50,"г Лыткарино, Микрорайон 6-й, корпус 4",АВИГРАН,55.5972,37.8822,Комфорт,2023-09-30,17.0,272,12057.8,0,Монолит-кирпич,83726.0,4,0.0,A++,"2,7",0.0
27215,50,"д Островцы, мкрн Новые Островцы, д. 14",АВИСТА,55.6041,37.9848,Типовой,2019-02-01,17.0,448,22572.4,0,Другое,,6,0.0,Не нормируется,,
26039,50,"Клин, район Майданово, д. 4, корпус 1",АВС ИНВЕСТ,56.3482,36.7202,Типовой,2019-03-14,9.0,258,15731.1,0,Монолит-кирпич,,3,0.0,A,,
35900,50,"г Химки, ул 9 Мая, д. 21, корпус 3",АГИАСМА,55.9098,37.4054,Типовой,2017-09-07,25.0,744,31403.56,0,Монолит,,9,147.0,B,,
35901,50,"г Химки, ул 9 Мая, д. 21, корпус 2",АГИАСМА,55.9092,37.4054,Типовой,2017-09-07,25.0,216,11017.64,0,Монолит,,9,0.0,B,,
35902,50,"г Химки, ул 9 Мая, д. 21, корпус 1",АГИАСМА,55.9088,37.4059,Типовой,2017-09-07,25.0,264,10947.08,0,Монолит,,9,41.0,C,,
22326,50,городской округ Богородицкое,АКВАСПОРТ,55.7821,38.12,Комфорт,2018-11-09,5.0,70,2729.6,0,Монолит-кирпич,,1,0.0,B,,
22339,50,с Бисерово,АКВАСПОРТ,55.7827,38.1229,Комфорт,2019-12-13,5.0,35,1411.0,0,Монолит-кирпич,55853.0,1,0.0,B,"2,7 - 3",35.0
22332,50,с Бисерово,АКВАСПОРТ,55.7841,38.1215,Комфорт,2020-11-18,5.0,112,3860.0,0,Монолит-кирпич,68075.0,1,0.0,B,"2,7",35.0
22375,50,с Бисерово,АКВАСПОРТ,55.7852,38.1211,Комфорт,2022-03-11,5.0,138,4778.4,0,Монолит-кирпич,74319.0,1,0.0,B,"2,7 - 3",35.0
22327,50,городской округ Богородицкое,АКВАСПОРТ,55.7821,38.12,Комфорт,2018-11-09,5.0,35,1360.6,0,Монолит-кирпич,,1,0.0,B,,
22333,50,с Бисерово,АКВАСПОРТ,55.7841,38.1214,Комфорт,2020-11-18,5.0,138,4779.0,0,Монолит-кирпич,62485.0,1,0.0,B,"2,7 - 3",35.0
22338,50,с Бисерово,АКВАСПОРТ,55.7826,38.1229,Комфорт,2019-12-13,5.0,214,7763.0,0,Монолит-кирпич,65799.0,1,0.0,B,"2,7 - 3",35.0
22376,50,с Бисерово,АКВАСПОРТ,55.7852,38.1212,Комфорт,2022-03-11,5.0,55,1962.3,0,Монолит-кирпич,73820.0,1,0.0,B,"2,7 - 3",35.0
22330,50,городской округ Богородицкое,АКВАСПОРТ,55.782,38.12,Комфорт,2018-11-09,5.0,55,1908.1,0,Монолит-кирпич,,1,0.0,B,,
22340,50,с Бисерово,АКВАСПОРТ,55.7826,38.1229,Комфорт,2019-12-13,5.0,138,4778.0,0,Монолит-кирпич,60927.0,1,0.0,B,"2,7 - 3",35.0
22336,50,с Бисерово,АКВАСПОРТ,55.7841,38.1216,Комфорт,2020-11-18,5.0,55,1962.0,0,Монолит-кирпич,63645.0,1,0.0,B,"2,7 - 3",35.0
22377,50,с Бисерово,АКВАСПОРТ,55.7852,38.1211,Комфорт,2022-03-11,5.0,88,4280.8,0,Монолит-кирпич,69984.0,1,40.0,B,"2,7",35.0
22328,50,городской округ Богородицкое,АКВАСПОРТ,55.7821,38.12,Комфорт,2018-11-09,5.0,138,4653.2,0,Монолит-кирпич,,1,0.0,B,,
22341,50,с Бисерово,АКВАСПОРТ,55.7826,38.1229,Комфорт,2019-12-13,5.0,159,5800.0,0,Монолит-кирпич,64785.0,1,0.0,B,"2,7 - 3",35.0
22337,50,с Бисерово,АКВАСПОРТ,55.7841,38.1214,Комфорт,2020-11-18,5.0,88,4281.0,0,Монолит-кирпич,62729.0,1,0.0,B,"2,7",35.0
22379,50,с Бисерово,АКВАСПОРТ,55.7852,38.1211,Комфорт,2022-03-11,5.0,35,1431.6,0,Монолит-кирпич,79058.0,1,0.0,B,"2,7 - 3",35.0
22342,50,с Бисерово,АКВАСПОРТ,55.7826,38.1229,Комфорт,2019-12-13,5.0,35,1411.0,0,Монолит-кирпич,67569.0,1,0.0,B,"2,7 - 3",35.0
22334,50,с Бисерово,АКВАСПОРТ,55.7841,38.1215,Комфорт,2020-11-18,5.0,35,1411.0,0,Монолит-кирпич,73184.0,1,0.0,B,"2,7 - 3",35.0
22378,50,с Бисерово,АКВАСПОРТ,55.861,38.2811,Комфорт,2022-03-11,5.0,110,3978.2,0,Монолит-кирпич,72125.0,1,0.0,B,"2,7 - 3",35.0
22331,50,городской округ Богородицкое,АКВАСПОРТ,55.7821,38.12,Комфорт,2018-11-09,5.0,138,4653.2,0,Монолит-кирпич,,1,0.0,B,,
22329,50,городской округ Богородицкое,АКВАСПОРТ,55.782,38.1199,Комфорт,2018-11-09,5.0,214,7560.3,0,Монолит-кирпич,,1,0.0,B,,
22335,50,с Бисерово,АКВАСПОРТ,55.7841,38.1215,Комфорт,2020-11-18,5.0,110,3925.0,0,Монолит-кирпич,60685.0,1,0.0,B,"2,7 - 3",35.0
22345,50,"г Старая Купавна, улица Чехова",АКВАЦЕНТР,55.8037,38.1838,Комфорт,2019-11-15,17.0,724,28719.7,0,Монолит-кирпич,57579.0,5,0.0,B,,
20931,50,"п Нагорное, корпус 1",АЛЬФА,55.9046,37.6145,Комфорт,2021-08-11,4.0,31,1401.2,0,Монолит-кирпич,139692.0,9,0.0,A+,"2,9",64.0
20934,50,"п Нагорное, корпус 2",АЛЬФА,55.9045,37.6151,Комфорт,2021-08-11,4.0,32,1514.6,0,Монолит-кирпич,123119.0,9,0.0,A+,"2,9",64.0
20936,50,"п Нагорное, корпус 3",АЛЬФА,55.9045,37.6157,Комфорт,2021-08-11,4.0,30,1554.1,0,Монолит-кирпич,121446.0,9,0.0,A+,"2,9",64.0
20937,50,"п Нагорное, корпус 4",АЛЬФА,55.9044,37.6162,Комфорт,2021-08-11,4.0,30,1605.2,0,Монолит-кирпич,125278.0,9,0.0,A+,"2,9",64.0
19115,50,"п Нагорное, корпус 7",АЛЬФА,55.9046,37.6134,Комфорт,2021-08-11,5.0,0,0.0,0,Монолит-кирпич,67583.0,9,246.0,Не нормируется,,64.0
20941,50,"п Нагорное, корпус 5",АЛЬФА,55.9043,37.6173,Комфорт,2021-11-16,4.0,87,5265.6,0,Монолит-кирпич,153646.0,9,0.0,A+,"2,9",64.0
20945,50,"п Нагорное, корпус 6",АЛЬФА,55.9042,37.6191,Комфорт,2021-11-26,4.0,93,5608.5,0,Монолит-кирпич,183787.0,9,0.0,A+,"2,9",64.0
29074,50,"с/п Булатниковское, район Измайлово, д. поз.1",АСК ФРИЗ,55.5635,37.6452,Комфорт,2021-01-28,9.0,216,13107.9,0,Монолит-кирпич,63938.0,3,100.0,B,,
20884,50,г Пущино,АТЛАС ДЕВЕЛОПМЕНТ,54.8347,37.6045,Комфорт,2021-05-27,11.0,162,8507.86,0,Монолит-кирпич,56748.0,2,0.0,B,"2,8 - 3",13.0
14150,50,"город Балашиха, улица ш.Энтузиастов",БАЛАШИХА-СИТИ,55.7944,37.9464,Комфорт,2018-07-09,19.0,593,31274.7,0,Монолит-кирпич,,9,0.0,B,,
14151,50,"город Балашиха, улица ш.Энтузиастов",БАЛАШИХА-СИТИ,55.7944,37.9464,Комфорт,2018-07-31,18.0,636,30550.7,0,Монолит-кирпич,,9,0.0,B,,
21498,50,"рп Большие Дворы, ул Спортивная, д. 18",БОГОРОДСКО-ГЛУХОВСКАЯ СТРОИТЕЛЬНАЯ ИНВЕСТИЦИОННАЯ КОМПАНИЯ,55.8103,38.6457,Типовой,2021-06-16,3.0,45,2096.2,0,Другое,,4,0.0,D,"2,6",40.0
31297,50,"г Дмитров, улица Микрорайон Махалина, корпус 15",БЕРЕЗОВЕЦ,56.3606,37.5411,Комфорт,2023-09-30,18.0,512,24601.6,0,Монолит-кирпич,74893.0,8,0.0,B,"2,7",143.0
9299,50,"тер Городское поселение Пироговский, корпус 5",БЕРЕЗОВЕЦ-НИЖНИЙ НОВГОРОД,55.9714,37.7375,Комфорт,2021-04-12,18.0,384,18200.0,0,Монолит-кирпич,67370.0,5,0.0,A,"2,74",55.0
32310,50,"г Дубна, ул Тверская, д. 34/1",БЕТИЗ И К,56.7601,37.1275,Комфорт,2021-12-28,9.0,94,5859.5,0,Кирпич,51205.0,6,0.0,C,,
26381,50,"г Котельники, ул Кузьминская, д. 5, корпус 1 (по проектной документации)",БИЗНЕС-ИНВЕСТ ГРУПП ДЕВЕЛОПМЕНТ,55.6649,37.8686,Типовой,2021-03-08,19.0,528,29717.6,0,Монолит-кирпич,,8,100.0,B,,
26383,50,"Котельники, ул Кузьминская, д. 3, корпус 2 (по проектной документации)",БИЗНЕС-ИНВЕСТ ГРУПП ДЕВЕЛОПМЕНТ,55.6647,37.8695,Типовой,2021-02-17,19.0,416,23563.2,0,Монолит-кирпич,,8,300.0,B,,
30008,50,"г Лобня, мкр. Катюшки, д. 6",БРИЗ,56.0137,37.45,Комфорт,2022-06-30,17.0,288,11206.4,0,Монолит-кирпич,68765.0,8,0.0,B,"2,64",88.0
28290,50,д Сапроново,БРУСНИКА.СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.5339,37.7155,Комфорт,2019-03-07,10.0,562,24020.9,0,Монолит-кирпич,,7,0.0,B,,
28291,50,д Сапроново,БРУСНИКА.СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.5328,37.7152,Комфорт,2020-07-16,15.0,507,25967.85,0,Кирпич,84974.0,7,0.0,B,,
32140,50,д Сапроново,БРУСНИКА.СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.5336,37.714,Типовой,2021-09-10,15.0,416,21019.6,0,Монолит-кирпич,84696.0,7,0.0,A,"2,65 - 3,35",48.0
37183,50,д Сапроново,БРУСНИКА.СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.5323,37.714,Типовой,2022-03-31,15.0,370,18353.2,0,Монолит-кирпич,184017.0,1,0.0,B,"2,65 - 4,05",51.0
24723,50,"г Чехов, улица Центральная",ВАНАГ,55.1594,37.4854,Типовой,2020-12-11,21.0,301,14413.7,0,Другое,56217.0,8,0.0,A,"2,8",53.0
17549,50,"г Раменское, проезд Спортивный, д. 6",ВОСКРЕСЕНСКИЙ ДОМОСТРОИТЕЛЬНЫЙ КОМБИНАТ,55.5765,38.203,Бизнес,2019-12-20,17.0,647,38085.01,0,Панель,66330.0,8,0.0,A+,,
11446,50,"г Ивантеевка, проезд Студенческий, корпус 3",ВЕСНА,55.9843,37.9093,Типовой,2022-02-03,19.0,144,6684.8,0,Монолит-кирпич,66122.0,7,0.0,A++,"2,8",57.0
11447,50,"г Ивантеевка, проезд Студенческий, корпус №4",ВЕСНА,55.9841,37.91,Типовой,2022-02-03,19.0,144,6684.8,0,Монолит-кирпич,58881.0,7,0.0,A++,"2,8",57.0
11448,50,"г Ивантеевка, проезд Студенческий, корпус №5",ВЕСНА,55.9842,37.9106,Типовой,2022-02-03,19.0,144,6684.8,0,Монолит-кирпич,67960.0,7,0.0,A++,"2,8",57.0
21678,50,г Жуковский,ВЕСТА-ДОМ,55.606,38.0753,Типовой,2021-01-28,20.0,224,9848.08,0,Другое,79833.0,8,0.0,B,"2,85",14.0
21680,50,"г Жуковский, Баженова, д. 2",ВЕСТА-ДОМ,55.6058,38.0759,Типовой,2021-09-23,20.0,226,9821.96,0,Другое,87211.0,8,0.0,B,"2,85",18.0
39612,50,"г Жуковский, ул Баженова",ВЕСТА-ДОМ,55.606,38.0771,Типовой,2022-01-21,6.0,0,0.0,0,Монолит-кирпич,13067.0,8,268.0,Не нормируется,,6.0
25356,50,"г Видное, улица Олимпийская, д. 6",ВОЛГА-ТРЕЙД,55.5465,37.7101,Бизнес,2019-11-08,18.0,0,0.0,0,Монолит-кирпич,74915.0,9,208.0,A++,,
29628,50,"г Видное, улица Олимпийская, д. 6, корпус 1",ВОЛГА-ТРЕЙД,55.5465,37.7101,Бизнес,2019-11-08,5.0,0,0.0,0,Монолит,51496.0,9,0.0,A++,,
20480,50,"г Котельники, район мкр.Опытное поле, вл. 10/2",ВОСТОЧНЫЙ,55.6726,37.857,Типовой,2020-12-21,34.0,1020,51741.2,0,Другое,116942.0,10,395.0,A++,,
28002,50,"г Котельники, район мкр.Опытное поле, корпус 8,9,10,11.2,12.2, вл. 10/1, 10/2",ВОСТОЧНЫЙ,55.6731,37.857,Типовой,2022-01-01,34.0,1497,76229.5,0,Другое,146768.0,10,804.0,A++,"2,55",243.0
1721,50,"городское поселение Икша, д. 29, блок-секция 8",ВР ГРУПП АЛЬЯНС,56.1398,37.4371,Комфорт,2019-04-23,2.0,8,469.6,0,Панель,,1,0.0,B,,
1960,50,"городское поселение Икша, д. 24, блок-секция 10",ВР ГРУПП АЛЬЯНС,56.1461,37.4949,Комфорт,2018-07-06,2.0,10,329.0,0,Панель,,1,0.0,B,,
1718,50,"городское поселение Икша, д. 17, блок-секция 10",ВР ГРУПП АЛЬЯНС,56.1463,37.4945,Комфорт,2019-04-23,2.0,10,410.0,0,Панель,,1,0.0,B,,
12324,50,"Городское поселение Икша/Ермолино, д. 19, блок-секция 10",ВР ГРУПП АЛЬЯНС,56.1463,37.4958,Комфорт,2019-08-15,2.0,10,410.0,0,Кирпич,45414.0,1,0.0,B,,
1959,50,"городское поселение Икша, д. 25, блок-секция 10",ВР ГРУПП АЛЬЯНС,56.1461,37.4949,Комфорт,2018-07-06,2.0,10,329.0,0,Панель,,1,0.0,B,,
1722,50,"городское поселение Икша, д. 33, блок-секция 6",ВР ГРУПП АЛЬЯНС,56.1398,37.4371,Комфорт,2019-04-23,2.0,6,246.0,0,Панель,,1,0.0,B,,
1719,50,"городское поселение Икша, д. 18, блок-секция 10",ВР ГРУПП АЛЬЯНС,56.1461,37.4954,Комфорт,2019-04-23,2.0,10,410.0,0,Панель,,1,0.0,B,,
12326,50,"Городское поселение Икша/ Ермолино, д. 20, блок-секция 10",ВР ГРУПП АЛЬЯНС,56.1463,37.4956,Комфорт,2019-08-15,2.0,10,410.0,0,Кирпич,59926.0,1,0.0,B,,
1958,50,"городское поселение Икша, д. 57, блок-секция 8",ВР ГРУПП АЛЬЯНС,56.1461,37.4949,Комфорт,2018-07-06,2.0,8,469.6,0,Панель,,1,0.0,B,,
12325,50,"Городское поселение Икша/ Ермолино, д. 21, блок-секция 10",ВР ГРУПП АЛЬЯНС,56.1418,37.4956,Комфорт,2019-08-15,2.0,10,410.0,0,Кирпич,45560.0,2,0.0,B,,
1720,50,"городское поселение Икша, д. 30, блок-секция 8",ВР ГРУПП АЛЬЯНС,56.1464,37.4953,Комфорт,2018-07-06,2.0,8,469.6,0,Панель,,1,0.0,B,,
1724,50,"городское поселение Икша, д. 34, блок-секция 6",ВР ГРУПП АЛЬЯНС,56.1464,37.4956,Комфорт,2019-04-23,2.0,6,246.0,0,Панель,,1,0.0,B,,
12323,50,"Городское поселение Икша/ Ермолино, д. 56, блок-секция 6",ВР ГРУПП АЛЬЯНС,56.1464,37.4957,Комфорт,2019-08-15,2.0,6,246.0,0,Кирпич,61178.0,1,0.0,B,,
1723,50,"городское поселение Икша, д. 35, блок-секция 6",ВР ГРУПП АЛЬЯНС,56.1464,37.4955,Комфорт,2019-04-23,2.0,8,469.6,0,Панель,,1,0.0,B,,
35428,50,с/п Молоковское,ВУДЛЭНД,55.5553,37.8463,Типовой,2019-04-25,3.0,84,13070.4,0,Другое,,3,0.0,B,,
36503,50,"г-к Дмитров-4, Рогачевская, корпус 1",ГАВАНЬ,56.3503,37.5102,Комфорт,2018-04-09,4.0,8,545.6,0,Монолит-кирпич,,7,0.0,B,,
36504,50,"г-к Дмитров-4, Рогачевская, корпус 2",ГАВАНЬ,56.3505,37.5104,Комфорт,2018-04-09,4.0,24,1431.9,0,Монолит-кирпич,,7,0.0,B,,
36505,50,"г-к Дмитров-4, Рогачевская, корпус 3",ГАВАНЬ,56.3509,37.5106,Комфорт,2018-04-09,4.0,24,1431.9,0,Монолит-кирпич,,7,0.0,B,,
36506,50,"г-к Дмитров-4, Рогачевская, корпус 4",ГАВАНЬ,56.3511,37.5106,Комфорт,2018-04-09,4.0,8,545.6,0,Монолит-кирпич,,7,0.0,B,,
36507,50,"г-к Дмитров-4, Рогачевская, корпус 5",ГАВАНЬ,56.3514,37.5107,Комфорт,2018-04-09,4.0,8,545.6,0,Монолит-кирпич,,7,0.0,B,,
36508,50,"г-к Дмитров-4, Рогачевская, корпус 6",ГАВАНЬ,56.3517,37.5109,Комфорт,2018-04-09,4.0,24,1431.9,0,Монолит-кирпич,,7,0.0,B,,
36510,50,"г-к Дмитров-4, Рогачевская, корпус 8",ГАВАНЬ,56.3522,37.5112,Комфорт,2018-04-09,4.0,24,1432.0,0,Кирпич,,7,0.0,B,,
36511,50,"г-к Дмитров-4, Рогачевская, корпус 9",ГАВАНЬ,56.3525,37.5114,Комфорт,2018-04-09,4.0,24,1431.9,0,Монолит-кирпич,,6,0.0,B,,
36513,50,"г-к Дмитров-4, Рогачевская, корпус 11",ГАВАНЬ,56.352,37.5122,Комфорт,2015-12-28,4.0,48,2530.1,0,Монолит-кирпич,,7,0.0,B,,
36509,50,"г-к Дмитров-4, Рогачевская, корпус 7",ГАВАНЬ,56.352,37.5111,Комфорт,2018-04-09,4.0,8,545.6,0,Монолит-кирпич,,7,0.0,B,,
36512,50,"г-к Дмитров-4, Рогачевская, корпус 10",ГАВАНЬ,56.3528,37.5115,Комфорт,2018-04-09,4.0,8,545.6,0,Монолит-кирпич,,6,0.0,B,,
36514,50,"г-к Дмитров-4, Рогачевская, корпус 12",ГАВАНЬ,56.3526,37.5121,Комфорт,2015-12-28,4.0,48,2543.0,0,Монолит-кирпич,,7,0.0,B,,
25137,50,"Вербилки, Карла Маркса, д. 2",ГАЗНИСТРОЙ,56.528,37.6079,Комфорт,2020-12-15,9.0,104,6937.62,0,Монолит-кирпич,,3,0.0,B,,
25491,50,"Раменское, шоссе Северное, д. поз. 13",ГАРАНТИЯСТРОЙИНВЕСТ,55.5791,38.221,Комфорт,2019-12-19,23.0,210,10033.0,0,Монолит-кирпич,44955.0,8,0.0,C,,
25470,50,"Раменское, шоссе Северное, д. поз.12",ГАРАНТИЯСТРОЙИНВЕСТ,55.5792,38.2195,Комфорт,2019-12-19,23.0,210,10070.3,0,Монолит-кирпич,45000.0,8,0.0,C,,
25515,50,"Раменское, шоссе Северное, д. поз. 21",ГАРАНТИЯСТРОЙИНВЕСТ,55.5791,38.2223,Комфорт,2019-12-19,23.0,210,10148.0,0,Монолит-кирпич,45079.0,8,0.0,C,,
25513,50,"Раменское, шоссе Северное, д. поз. 14а",ГАРАНТИЯСТРОЙИНВЕСТ,55.581,38.2148,Комфорт,2020-11-19,22.0,332,15163.53,0,Монолит-кирпич,51815.0,8,0.0,C,,
25514,50,"Раменское, шоссе Северная, д. поз. 14б",ГАРАНТИЯСТРОЙИНВЕСТ,55.5807,38.2157,Комфорт,2020-11-19,20.0,265,13464.93,0,Монолит-кирпич,47922.0,8,0.0,C,,
25518,50,"Раменское, шоссе Северное, д. поз. 24а",ГАРАНТИЯСТРОЙИНВЕСТ,55.5807,38.2196,Комфорт,2020-11-19,23.0,215,10518.6,0,Монолит-кирпич,51158.0,8,0.0,C,,
25519,50,"Раменское, шоссе Северное, д. поз. 24б",ГАРАНТИЯСТРОЙИНВЕСТ,55.581,38.2206,Комфорт,2020-11-19,23.0,215,10518.6,0,Монолит-кирпич,48804.0,8,0.0,C,,
25525,50,"Раменское, шоссе Северное, д. поз. 24в",ГАРАНТИЯСТРОЙИНВЕСТ,55.5812,38.2217,Комфорт,2020-11-19,23.0,215,10518.6,0,Монолит-кирпич,48942.0,8,0.0,C,,
25467,50,"Раменское, шоссе Северное, д. поз. 10",ГАРАНТИЯСТРОЙИНВЕСТ,55.5801,38.2188,Комфорт,2021-04-02,22.0,602,23310.0,0,Панель,45839.0,8,0.0,C,"2,8",168.0
24532,50,"рп Некрасовский, улица Шоссейная, Некрасова, Заводская, корпус 7",ГЕФЕСТ-ИНВЕСТ,56.2373,37.5199,Типовой,2019-10-18,10.0,152,6904.2,0,Монолит-кирпич,56021.0,3,0.0,B,,
24531,50,"рп Некрасовский, улица Шоссейная, Некрасова, Заводская, корпус 9",ГЕФЕСТ-ИНВЕСТ,56.2382,37.5199,Типовой,2019-10-18,10.0,120,5062.4,0,Монолит-кирпич,58015.0,3,0.0,B,,
1402,50,"г Дмитров, мкр им Махалина, корпус 18",ГК БЕРЕЗОВЕЦ,56.3608,37.5432,Комфорт,2020-05-15,17.0,380,18917.1,0,Монолит-кирпич,47458.0,8,0.0,A,,
9313,50,"г Дмитров, микрорайон Махалина, микрорайон Махалина, корпус 19",ГК БЕРЕЗОВЕЦ,56.3606,37.5446,Комфорт,2020-11-10,18.0,269,11832.1,0,Монолит-кирпич,52454.0,4,0.0,A,,
11395,50,"г Дмитров, микрорайон Махалина, микрорайон Махалина, корпус 16",ГК БЕРЕЗОВЕЦ,56.36,37.5422,Комфорт,2022-06-30,18.0,462,23983.6,0,Монолит-кирпич,55176.0,4,0.0,A,"2,74",56.0
5428,50,"г Долгопрудный, улица Дирижабельная, д. 1, корпус 21 по ППТ",ГРУППА КОМПАНИЙ ОБЪЕДИНЕННАЯ РЕГИОНАЛЬНАЯ КОРПОРАЦИЯ,55.9391,37.5091,Типовой,2019-10-09,24.0,426,27604.14,0,Монолит-кирпич,81101.0,8,0.0,B,,
20030,50,"г Подольск, Микрорайон ""Шепчинки"", улица Народная, д. 15",ГЛАВГРАДСТРОЙ,55.4179,37.5411,Комфорт,2023-03-31,17.0,176,10374.93,0,Монолит-кирпич,60487.0,9,0.0,B,"2,72",37.0
13676,50,город Балашиха,ГЛАВСТРОЙ-СПБ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7963,37.9381,Комфорт,2018-03-15,,320,8346.8,0,Другое,,8,0.0,Не нормируется,,
13692,50,"город Балашиха, корпус Корпус 4",ГЛАВСТРОЙ-СПБ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7963,37.9381,Комфорт,2018-03-15,,300,12252.11,0,Другое,,8,0.0,Не нормируется,,
13640,50,"город Балашиха, район мкрн. Саввино",ГЛАВСТРОЙ-СПБ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7297,38.0277,Комфорт,2018-12-20,,295,12881.0,0,Другое,,7,0.0,Не нормируется,,
