id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,floors,flats,square,object_problem,wall_material,infrastructure_index,parking_count,energy_eff,price_avg,ceiling_height,guest_parking_count,transport_dist_index
27294,50,"г Химки, район Квартал Свистуха, д. 6",РАФИНАД-СИТИ,55.9546,37.4491,Комфорт,2022-06-30,9.0,182.0,8642.75,0,Монолит-кирпич,4,0.0,A+,117753.0,"2,85 - 3,15",302.0,
27296,50,"г Химки, район Квартал Свистуха, д. 11",РАФИНАД-СИТИ,55.9533,37.4497,Комфорт,2022-06-30,9.0,173.0,8107.22,0,Монолит-кирпич,4,0.0,A+,131297.0,"2,85",302.0,
34071,50,"г Химки, квартал Свистуха, д. 2",РАФИНАД-СИТИ,55.9582,37.4509,Комфорт,2022-12-31,9.0,168.0,7986.37,0,Монолит-кирпич,4,0.0,A+,104213.0,"2,85 - 3,15",302.0,
34072,50,"г Химки, квартал Свистуха, д. 3",РАФИНАД-СИТИ,55.9573,37.4498,Комфорт,2022-12-31,9.0,173.0,8207.25,0,Монолит-кирпич,4,0.0,A+,129180.0,"2,85 - 3,15",302.0,
34073,50,"г Химки, квартал Свистуха, д. 7",РАФИНАД-СИТИ,55.9564,37.4493,Комфорт,2022-12-31,9.0,40.0,2135.59,0,Монолит-кирпич,4,0.0,A+,130411.0,"2,85 - 3,15",302.0,
34074,50,"г Химки, квартал Свистуха, д. 8",РАФИНАД-СИТИ,55.9566,37.4502,Комфорт,2022-12-31,9.0,126.0,5997.4,0,Монолит-кирпич,4,0.0,A+,134198.0,"2,85",302.0,
34075,50,"г Химки, квартал Свистуха, д. 9",РАФИНАД-СИТИ,55.9568,37.4511,Комфорт,2022-12-31,9.0,182.0,8443.14,0,Монолит-кирпич,4,0.0,A+,124255.0,"2,85",302.0,
3167,50,"город Котельники, район мкр. Опытное поле, корпус 3, вл. 10/2",РЕГИОНИНВЕСТ,55.6711,37.8562,Типовой,2018-09-21,30.0,905.0,47814.1,0,Монолит-кирпич,9,182.0,Не нормируется,,,,
3168,50,"город Котельники, район мкр. Опытное поле, корпус 4, вл. 10/2",РЕГИОНИНВЕСТ,55.6716,37.8572,Типовой,2019-09-30,30.0,348.0,16727.7,0,Другое,9,0.0,B,,,,
3169,50,"город Котельники, район мкр. Опытное поле, корпус 5, вл. 10/2",РЕГИОНИНВЕСТ,55.67,37.8564,Типовой,2019-09-30,30.0,844.0,47637.5,0,Другое,9,179.0,B,98855.0,,,
35116,50,"г Котельники, ул Опытное Поле, д. 10/2, корпус 2",РЕГИОНИНВЕСТ,55.6712,37.8593,Типовой,2017-12-29,31.0,1006.0,48177.0,0,Другое,8,172.0,A++,,,,
15523,50,"г Люберцы, улица 8 марта, корпус 5",РЕГИОНИНВЕСТ,55.6995,37.8846,Типовой,2020-12-16,26.0,288.0,14966.4,0,Панель,9,0.0,A,102774.0,,,
15518,50,г Люберцы,РЕГИОНИНВЕСТ,55.6985,37.8784,Типовой,2020-09-28,26.0,1228.0,60784.7,0,Панель,10,0.0,A,100843.0,,,
15522,50,г Люберцы,РЕГИОНИНВЕСТ,55.6997,37.8854,Типовой,2020-12-16,26.0,312.0,14916.0,0,Панель,9,0.0,A,103940.0,,,
15524,50,"г Люберцы, улица 8 марта, корпус 6",РЕГИОНИНВЕСТ,55.6999,37.8843,Типовой,2021-11-19,26.0,288.0,15105.6,0,Панель,9,0.0,A,109825.0,"2,58",80.0,
15519,50,"г Люберцы, улица 8 марта, корпус 2",РЕГИОНИНВЕСТ,55.6999,37.8803,Типовой,2022-01-01,26.0,288.0,14966.4,0,Панель,9,0.0,A,124293.0,"2,58",79.0,
15526,50,"г Люберцы, улица 8 марта, корпус 8",РЕГИОНИНВЕСТ,55.6982,37.8798,Типовой,2023-03-31,26.0,1228.0,61370.5,0,Панель,9,0.0,A,144590.0,"2,58",162.0,
15527,50,"г Люберцы, улица 8 марта, корпус 9",РЕГИОНИНВЕСТ,55.6978,37.8809,Типовой,2022-12-31,26.0,288.0,14973.6,0,Панель,10,0.0,A,149971.0,"2,58",39.0,
15528,50,"г Люберцы, улица 8 марта, корпус 10",РЕГИОНИНВЕСТ,55.6972,37.8798,Типовой,2022-09-30,26.0,312.0,14916.0,0,Блоки,9,0.0,A,143622.0,"2,58",40.0,
15525,50,"г Люберцы, Улица 8 Марта, корпус 7",РЕГИОНИНВЕСТ,55.6994,37.8833,Типовой,2021-11-19,26.0,312.0,15033.6,0,Панель,9,0.0,A,117330.0,"2,58",0.0,
15520,50,"г Люберцы, Улица 8 Марта, корпус 3",РЕГИОНИНВЕСТ,55.6994,37.8795,Типовой,2022-01-01,26.0,288.0,14966.4,0,Панель,9,0.0,A,128286.0,"2,58",0.0,
35471,50,"г Звенигород, ш Нахабинское",РЕСТР КОНСАЛТИНГ ПЛЮС,55.743,36.8562,Комфорт,2017-11-28,13.0,286.0,16247.5,0,Блоки,6,0.0,C,,,,
2387,50,п/о Путилково,РИВАС МО,55.8769,37.3909,Типовой,2019-05-30,25.0,835.0,39122.6,0,Другое,7,0.0,A,,,,
2352,50,"Сельское поселение Отрадненское, корпус 41.1",РИВАС МО,55.8734,37.3908,Типовой,2019-11-22,26.0,192.0,10690.7,0,Монолит-кирпич,7,0.0,A,88261.0,,,
35134,50,"п/о Путилково, корпус 1",РИВАС МО,55.8627,37.3827,Типовой,2018-08-23,26.0,1008.0,37825.08,0,Другое,7,0.0,A,,,,
35135,50,"г Красногорск, ул Красноармейская, д. 57",РИВАС МО,55.8496,37.1719,Типовой,2018-07-17,18.0,525.0,24843.0,0,Другое,7,0.0,C,,,,
16115,50,"п/о Путилково, корпус 47",РИВАС МО,55.8738,37.3894,Типовой,2020-12-23,26.0,672.0,29028.72,0,Другое,7,0.0,A,112121.0,,,
2353,50,"Сельское поселение Отрадненское, корпус 41.2",РИВАС МО,55.8729,37.3904,Типовой,2019-11-22,26.0,192.0,10690.7,0,Монолит-кирпич,7,0.0,A,94543.0,,,
2354,50,"Сельское поселение Отрадненское, корпус 41.3",РИВАС МО,55.8725,37.3901,Типовой,2019-11-22,26.0,168.0,10791.4,0,Монолит-кирпич,7,0.0,A,93158.0,,,
1781,50,"городской округ Балашиха, корпус 1.2",РИВЬЕРА ПАРК,55.785,37.848,Типовой,2019-05-13,26.0,476.0,28400.1,0,Монолит-кирпич,6,0.0,A+,,,,
1782,50,"городской округ Балашиха, корпус 1.1",РИВЬЕРА ПАРК,55.7846,37.8469,Типовой,2019-05-13,26.0,466.0,27210.1,0,Монолит-кирпич,7,0.0,A+,,,,
30539,50,г Балашиха,РИВЬЕРА ПАРК,55.7963,37.9381,Типовой,2019-12-16,5.0,0.0,0.0,0,Другое,8,300.0,C,46720.0,,,
1825,50,"г Балашиха, корпус 2.1, 2.4",РИВЬЕРА ПАРК,55.7841,37.8496,Типовой,2020-01-31,26.0,772.0,40136.0,0,Монолит-кирпич,6,0.0,A+,92152.0,,,
1829,50,"г Балашиха, корпус 2.2, 2.3",РИВЬЕРА ПАРК,55.7842,37.8531,Типовой,2020-01-31,26.0,740.0,40178.2,0,Монолит-кирпич,6,0.0,A+,97408.0,,,
11646,50,"г Балашиха, 16-й км автодороги М7 «Волга», корпус 3.1",РИВЬЕРА ПАРК,55.7855,37.8534,Типовой,2020-12-29,26.0,582.0,28401.8,0,Другое,5,0.0,A+,103929.0,,,
11647,50,"г Балашиха, 16-й км автодороги М7 ""Волга"", корпус 3.2",РИВЬЕРА ПАРК,55.7853,37.8546,Типовой,2020-09-28,26.0,554.0,28498.4,0,Другое,5,0.0,A+,101908.0,,,
18432,50,"г Балашиха, 16-й км автодороги М7 ""Волга"", корпус 4.1",РИВЬЕРА ПАРК,55.7866,37.8548,Типовой,2021-12-29,12.0,260.0,13228.0,0,Другое,4,0.0,A+,116346.0,"2,63",35.0,
18433,50,"г Балашиха, 16-й км автодороги М7 «Волга», корпус 4.2",РИВЬЕРА ПАРК,55.7867,37.856,Типовой,2021-12-29,12.0,200.0,10428.0,0,Другое,4,0.0,A+,117801.0,"2,63",29.0,
18434,50,"г Балашиха, 16-й км автодороги М7 «Волга», корпус 5.1",РИВЬЕРА ПАРК,55.7867,37.8523,Типовой,2022-06-30,26.0,504.0,25219.2,0,Другое,4,0.0,A+,122248.0,"2,62",44.0,
18435,50,"г Балашиха, 16-й км автодороги М7 «Волга», корпус 5.2",РИВЬЕРА ПАРК,55.7869,37.854,Типовой,2022-06-30,26.0,558.0,29468.4,0,Другое,4,0.0,A+,129424.0,"2,62",62.0,
18437,50,"г Балашиха, 16-й км автодороги М7 «Волга», корпус 6.2",РИВЬЕРА ПАРК,55.787,37.8496,Типовой,2023-09-30,26.0,885.0,37509.3,0,Другое,4,0.0,A++,154088.0,"2,62",62.0,
42688,50,г Балашиха,РИВЬЕРА ПАРК,55.7844,37.8529,Типовой,2022-09-30,5.0,0.0,0.0,0,Другое,6,300.0,C,83973.0,,0.0,
18436,50,"г Балашиха, 16-й км автодороги М7 «Волга», корпус 6.1",РИВЬЕРА ПАРК,55.7859,37.8498,Типовой,2023-03-31,26.0,990.0,42141.3,0,Другое,5,0.0,A++,152653.0,"2,63",73.0,
45179,50,"г Балашиха, Микрорайон 22А, Чистопольская, корпус 7",РИМЭКА,55.8408,37.9757,Комфорт,2021-12-31,3.0,0.0,0.0,0,Монолит-кирпич,6,0.0,A,,,0.0,
11905,50,"город Королёв, улица Пионерская, д. 30",РАКЕТНО-КОСМИЧЕСКАЯ КОРПОРАЦИЯ ЭНЕРГИЯ ИМЕНИ С.П. КОРОЛЁВА,55.9135,37.8294,Типовой,2019-02-01,18.0,112.0,6060.32,0,Монолит-кирпич,8,0.0,B,,,,
29041,50,"город Королев, улица Пионерская, д. 30, корпус 6",РАКЕТНО-КОСМИЧЕСКАЯ КОРПОРАЦИЯ ЭНЕРГИЯ ИМЕНИ С.П. КОРОЛЁВА,55.9098,37.8299,Типовой,2019-06-21,25.0,161.0,11621.42,0,Монолит-кирпич,7,0.0,C,,,,
29055,50,"г Королев, улица Пионерская, д. 30, корпус 1а",РАКЕТНО-КОСМИЧЕСКАЯ КОРПОРАЦИЯ ЭНЕРГИЯ ИМЕНИ С.П. КОРОЛЁВА,55.9078,37.8291,Типовой,2020-02-05,18.0,164.0,9364.18,0,Монолит-кирпич,7,0.0,C,72503.0,,,
24659,50,"Королев, улица Пионерская, д. 15, корпус 1",РУСИНВЕСТ,55.9145,37.8031,Комфорт,2019-06-29,,159.0,20307.2,0,Другое,8,0.0,Не нормируется,,,,
24591,50,"г Королев, улица Пионерская, д. 13",РУСИНВЕСТ,55.9148,37.7988,Комфорт,2021-02-11,26.0,588.0,31310.7,0,Монолит-кирпич,8,222.0,A+,78283.0,"2,8",38.0,
35210,50,"г Люберцы, район Красная горка мкр. 12, корпус поз. 1",РУССТРОЙГАРАНТ,55.705,37.9047,Типовой,2018-09-26,26.0,1656.0,79966.22,0,Панель,9,0.0,A+,,,,
4428,50,"город Люберцы, район Красная горка мкр. 12, корпус поз.1",РУССТРОЙГАРАНТ,55.6815,37.897,Типовой,2018-09-26,26.0,1656.0,79966.22,0,Панель,9,0.0,A+,,,,
1794,50,"город Люберцы, корпус 4.1 4,2",РУССТРОЙГАРАНТ,55.7029,37.9071,Типовой,2018-12-29,17.0,431.0,27831.0,0,Монолит-кирпич,9,0.0,A++,,,,
3424,50,"город Люберцы, корпус 3",РУССТРОЙГАРАНТ,55.7027,37.9089,Типовой,2018-12-25,18.0,710.0,31574.12,0,Монолит,10,0.0,A+,,,,
15008,50,"г Люберцы, район Красная горка, корпус 9.1",РУССТРОЙГАРАНТ,55.6997,37.9099,Типовой,2020-09-30,26.0,414.0,21153.6,0,Панель,10,0.0,A,104662.0,,,
5947,50,"г Люберцы, район Красная горка, корпус 8.1",РУССТРОЙГАРАНТ,55.7002,37.9076,Типовой,2020-09-30,26.0,414.0,21153.6,0,Панель,10,0.0,A+,104193.0,,,
15409,50,"г Люберцы, район Красная горка, корпус 5",РУССТРОЙГАРАНТ,55.7026,37.912,Типовой,2021-09-10,23.0,273.0,13020.0,0,Панель,9,0.0,A,126158.0,"2,63",41.0,
15410,50,"г Люберцы, район Красная горка, корпус 6",РУССТРОЙГАРАНТ,55.6987,37.9117,Типовой,2021-10-13,23.0,273.0,13011.6,0,Панель,10,0.0,A,128350.0,"2,63",32.0,
15460,50,"г Люберцы, район Красная горка, корпус 7",РУССТРОЙГАРАНТ,55.6986,37.9126,Типовой,2022-01-01,23.0,273.0,13011.6,0,Панель,10,0.0,A,126718.0,"2,63",38.0,
15491,50,"г Люберцы, район Красная горка, корпус 21",РУССТРОЙГАРАНТ,55.7026,37.9119,Типовой,2022-06-30,25.0,299.0,14329.9,0,Панель,9,0.0,A,136940.0,"2,63",39.0,
15490,50,"г Люберцы, район Красная горка, корпус 19",РУССТРОЙГАРАНТ,55.6896,37.9119,Типовой,2022-12-31,25.0,299.0,14329.9,0,Панель,10,0.0,A,148908.0,"2,63",42.0,
15489,50,"г Люберцы, район Красная горка, корпус 16",РУССТРОЙГАРАНТ,55.7032,37.9103,Типовой,2022-12-31,26.0,312.0,14949.5,0,Панель,9,0.0,A,151592.0,"2,63",40.0,
5946,50,"г Люберцы, район Красная горка, корпус 8,2",РУССТРОЙГАРАНТ,55.7004,37.9089,Типовой,2020-09-30,26.0,474.0,25973.7,0,Панель,10,0.0,A+,103569.0,,,
15007,50,"г Люберцы, район Красная горка, корпус 9,2",РУССТРОЙГАРАНТ,55.6993,37.9108,Типовой,2020-09-30,26.0,528.0,25860.9,0,Панель,10,0.0,A,106960.0,,,
3309,50,"город Королёв, улица Академика Легостаева, д. 8",С-СТРОЙПЕРСПЕКТИВА,55.9054,37.8661,Типовой,2018-12-14,,1879.0,85285.0,0,Другое,8,0.0,Не нормируется,,,,
31484,50,п/о Отрадное,САБ-УРБАН,55.8726,37.32,Комфорт,2020-02-13,9.0,167.0,6553.9,0,Монолит-кирпич,6,0.0,A,,,,
31174,50,п/о Отрадное,САБ-УРБАН,55.8778,37.2725,Комфорт,2020-02-03,8.0,316.0,15588.8,0,Монолит-кирпич,3,0.0,A,,,,
31486,50,"д Сабурово, д. 20",САБ-УРБАН,55.8783,37.2703,Комфорт,2021-04-30,8.0,259.0,11735.3,0,Монолит-кирпич,3,0.0,A,80725.0,"2,77",0.0,
31487,50,"д Сабурово, д. 22",САБ-УРБАН,55.8787,37.2729,Комфорт,2021-12-30,8.0,292.0,14370.8,0,Монолит-кирпич,3,0.0,A,,"2,82",0.0,
11651,50,г Люберцы,СТРОИТЕЛЬНО-ИНВЕСТИЦИОННАЯ КОМПАНИЯ САС,55.7,37.891,Комфорт,2019-12-31,18.0,379.0,26291.4,0,Монолит-кирпич,9,183.0,A,97317.0,,,
21248,50,г Люберцы,СТРОИТЕЛЬНО-ИНВЕСТИЦИОННАЯ КОМПАНИЯ САС,55.6992,37.8901,Комфорт,2019-12-31,18.0,201.0,13472.9,0,Монолит-кирпич,9,0.0,A,110853.0,,,
23914,50,"г Чехов, ул Чехова, д. 16",СБЫТ И СЕРВИС,55.1454,37.478,Типовой,2020-06-30,14.0,130.0,7927.0,0,Монолит-кирпич,9,0.0,B,54897.0,"2,7",50.0,
31946,50,д Черная Грязь,СВЕ КОМПАНИ,55.9654,37.3006,Комфорт,2021-03-31,10.0,144.0,9491.28,0,Монолит-кирпич,4,48.0,Не нормируется,,,,
37958,50,"д Курово, блок-секция 1б",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2759,37.5609,Комфорт,2021-10-22,2.0,5.0,884.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37953,50,"д Курово, блок-секция 5б",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2755,37.5607,Комфорт,2023-12-31,2.0,4.0,705.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37949,50,"д Курово, блок-секция 1а",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2759,37.5609,Комфорт,2021-10-22,2.0,5.0,884.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37959,50,"д Курово, блок-секция 2б",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2761,37.5612,Комфорт,2023-12-31,2.0,4.0,756.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37954,50,"д Курово, блок-секция 5в",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2755,37.5607,Комфорт,2023-12-31,2.0,4.0,705.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37950,50,"д Курово, блок-секция 2а",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2761,37.5612,Комфорт,2021-10-22,2.0,4.0,756.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37955,50,"д Курово, блок-секция 6б",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2751,37.5606,Комфорт,2023-12-31,2.0,5.0,1464.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37960,50,"д Курово, блок-секция 3",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2759,37.5609,Комфорт,2023-12-31,3.0,17.0,1047.8,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37951,50,"д Курово, блок-секция 4",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2757,37.5608,Комфорт,2023-12-31,2.0,10.0,1232.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37956,50,"д Курово, блок-секция 6в",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2751,37.5606,Комфорт,2021-10-22,2.0,5.0,1464.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37961,50,"д Курово, блок-секция 5а",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2755,37.5607,Комфорт,2023-12-31,2.0,4.0,705.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37952,50,"д Курово, блок-секция 6а",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2751,37.5606,Комфорт,2023-12-31,2.0,5.0,1464.0,0,Монолит-кирпич,1,0.0,B,,3,45.0,
37957,50,"д Курово, блок-секция 7",СВЕЖИЙ ВЕТЕР ДЕВЕЛОПМЕНТ,56.2748,37.5606,Комфорт,2023-12-31,2.0,8.0,985.04,0,Монолит-кирпич,1,0.0,B,,3,45.0,
13673,50,поселок Мебельной фабрики,СТРОИТЕЛЬНАЯ ГРУППА АЛЬЯНС,55.9697,37.7186,Комфорт,2018-07-25,10.0,194.0,12044.3,0,Монолит-кирпич,3,0.0,C,,,,
2942,50,поселок Мебельной фабрики,СТРОИТЕЛЬНАЯ ГРУППА АЛЬЯНС,55.9682,37.7357,Комфорт,2019-01-30,10.0,220.0,11456.9,0,Монолит-кирпич,2,0.0,C,,,,
11632,50,"г Мытищи, район п. Мебельной фабрики, корпус 18",СТРОИТЕЛЬНАЯ ГРУППА АЛЬЯНС,55.9689,37.7349,Комфорт,2021-01-22,10.0,367.0,18818.5,0,Монолит-кирпич,4,0.0,D,64191.0,"2,8",25.0,
11633,50,"г Мытищи, район п. Мебельной фабрики, корпус 19",СТРОИТЕЛЬНАЯ ГРУППА АЛЬЯНС,55.9694,37.7339,Комфорт,2021-03-04,10.0,435.0,18962.1,0,Монолит-кирпич,4,0.0,D,70649.0,"2,8",24.0,
11631,50,"г Мытищи, район п. Мебельной фабрики, корпус подземная автостоянка",СТРОИТЕЛЬНАЯ ГРУППА АЛЬЯНС,55.9691,37.7345,Комфорт,2021-03-04,1.0,0.0,0.0,0,Монолит-кирпич,4,242.0,C,26218.0,,0.0,
24830,50,"г Лосино-Петровский, ул Пушкина, корпус 1",СЕВЕР,55.8649,38.1925,Комфорт,2021-12-09,17.0,208.0,8131.04,0,Монолит-кирпич,5,0.0,B,74123.0,3,5.0,
21875,50,"г Королев, ул Пионерская, д. 30, корпус 7",СЕВЕРНАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ МО,55.912,37.8298,Типовой,2022-09-30,24.0,206.0,9693.9,0,Монолит-кирпич,8,0.0,B,95336.0,"2,7",42.0,
21876,50,"г Королев, ул Пионерская, д. 30, корпус 9",СЕВЕРНАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ МО,55.9125,37.8297,Типовой,2022-09-30,24.0,206.0,9693.9,0,Монолит-кирпич,8,0.0,B,89440.0,"2,7",42.0,
27538,50,"г Серпухов, район Мкр. Ивановские дворики, д. 1",СЕРПУХОВ-РЕАЛТИ,54.9409,37.4013,Комфорт,2021-08-06,11.0,198.0,11612.15,0,Монолит-кирпич,6,0.0,C,75551.0,"2,54",122.0,
39566,50,"мкр Опалиха, ул Новая Московская, д. 49, корпус 1,2,3 подземная стоянка",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК 8 КЛЕНОВ,55.836000000000006,37.2472,Бизнес,2024-03-31,7.0,728.0,43792.3,0,Монолит-кирпич,6,770.0,B,157339.0,3,297.0,
39567,50,"мкр Опалиха, ул Новая Московская, д. 49, корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК 8 КЛЕНОВ,55.8351,37.2491,Бизнес,2024-03-31,6.0,207.0,11783.2,0,Монолит-кирпич,7,0.0,A+,121220.0,"3 - 3,02",297.0,
33592,50,"г Старая Купавна, улица Трудовая, д. 19А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АВАНГАРД КУПАВНА,55.808,38.1898,Комфорт,2022-12-31,17.0,485.0,19980.4,0,Монолит-кирпич,5,0.0,A,77891.0,"2,8",25.0,
37555,50,"рп Монино, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АВЕРУС,55.8352,38.2099,Комфорт,2022-06-30,8.0,169.0,7721.34,0,Монолит-кирпич,4,0.0,A++,80912.0,"2,8",20.0,
37554,50,"рп Монино, корпус 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АВЕРУС,55.8352,38.21,Комфорт,2022-06-30,8.0,131.0,5977.45,0,Монолит-кирпич,4,0.0,A++,82266.0,"2,8",16.0,
37556,50,"рп Монино, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АВЕРУС,55.8351,38.2096,Комфорт,2022-06-30,8.0,166.0,7658.62,0,Монолит-кирпич,4,0.0,A++,81660.0,"2,8",20.0,
14132,50,"деревня Бородино, д. 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АККОЛАДА ЛЭНД,55.922,37.6615,Комфорт,2018-12-13,17.0,429.0,19197.7,0,Монолит-кирпич,2,0.0,A,,,,
14126,50,"д Бородино, д. 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АККОЛАДА ЛЭНД,55.9221,37.6611,Комфорт,2019-12-26,17.0,630.0,31522.9,0,Монолит-кирпич,3,0.0,B,80163.0,,,
44158,50,"д Бородино, корпус 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АККОЛАДА ЛЭНД,55.9255,37.6572,Комфорт,2023-09-30,10.0,134.0,7174.2,0,Монолит-кирпич,3,0.0,A,112248.0,"2,72 - 4,22",7.0,
14131,50,д. 4,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АККОЛАДА ЛЭНД,55.9206,37.663000000000004,Комфорт,2018-12-13,17.0,90.0,4695.4,0,Монолит-кирпич,2,0.0,B,,,,
14125,50,"д Бородино, д. 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АККОЛАДА ЛЭНД,55.9209,37.6615,Комфорт,2019-07-05,17.0,527.0,25745.6,0,Монолит-кирпич,2,0.0,A,80693.0,,,
44159,50,"д Бородино, корпус 7",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АККОЛАДА ЛЭНД,55.9251,37.6574,Комфорт,2023-09-30,10.0,173.0,8815.5,0,Монолит-кирпич,3,0.0,A,170818.0,"2,72 - 4,22",4.0,
14133,50,д. 18,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АККОЛАДА ЛЭНД,55.9213,37.6615,Комфорт,2018-12-13,1.0,0.0,0.0,0,Монолит-кирпич,2,97.0,Не нормируется,,,,
14128,50,"д Бородино, д. 16",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АККОЛАДА ЛЭНД,55.9215,37.6613,Комфорт,2019-12-26,1.0,0.0,0.0,0,Монолит-кирпич,2,97.0,Не нормируется,100658.0,,,
14127,50,"д Бородино, д. 17",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АККОЛАДА ЛЭНД,55.9213,37.6613,Комфорт,2019-07-05,1.0,0.0,0.0,0,Монолит-кирпич,2,115.0,Не нормируется,48356.0,,,
35805,50,"г Химки, район Северо-западная промышленно-коммунальная зона, д. 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АКСОН,55.9154,37.4097,Бизнес,2018-04-25,18.0,235.0,11710.3,0,Монолит-кирпич,8,0.0,A,85837.0,,,
35804,50,"г Химки, район Северо-западная промышленно-коммунальная зона",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АКСОН,55.9158,37.4097,Бизнес,2018-09-04,18.0,476.0,21817.1,0,Монолит-кирпич,8,0.0,B,88397.0,,,
33059,50,"г Химки, ул Германа Титова, д. 1, строение 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АКСОН,55.9161,37.4095,Комфорт,2020-03-12,8.0,0.0,0.0,0,Монолит-кирпич,8,629.0,Не нормируется,15677.0,,0.0,
19561,50,"г Химки, д. 17.2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АКСОН,55.9141,37.4086,Комфорт,2019-12-31,18.0,561.0,18674.4,0,Монолит-кирпич,8,0.0,B,109973.0,"2,75",54.0,
19533,50,"г Химки, д. 17.1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АКСОН,55.9148,37.4072,Комфорт,2020-01-31,18.0,537.0,18461.3,0,Монолит-кирпич,8,0.0,B,101055.0,"2,7",44.0,
42299,50,"г Химки, д. 18.1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АКСОН,55.9131,37.4105,Комфорт,2024-12-31,22.0,420.0,15482.0,0,Монолит-кирпич,8,0.0,A,157333.0,"2,7",15.0,
16817,50,"Видное, д. 14",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АМАТОЛ,55.5388,37.7158,Типовой,2019-02-20,19.0,480.0,24655.75,0,Панель,9,0.0,C,,,,
16820,50,"Видное, Березовая, д. 12",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АМАТОЛ,55.5394,37.7143,Типовой,2019-02-18,19.0,331.0,16716.22,0,Панель,9,0.0,C,,,,
16819,50,"Видное, д. 20",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АМАТОЛ,55.5388,37.7158,Типовой,2021-01-21,18.0,450.0,23911.6,0,Монолит-кирпич,9,0.0,B,68688.0,"2,82",75.0,
37622,50,"г Пушкино, район Мкр. Мамонтовка, ул Школьная, д. 28, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АПСИС СТРОЙ,56.0062,37.8098,Комфорт,2024-03-31,18.0,579.0,33832.41,0,Монолит-кирпич,4,0.0,B,102106.0,"2,72",70.0,
